,Country,Variable of Greenhouse gas,Year,PowerCode,Carbon dioxide_value,Methane_Value,Nitrous oxide_Value,Variable of Ambient Particulate Matter,Particulates (PM2.5) _Value
1432,Bulgaria,Total  emissions excluding LULUCF,1995,Thousands,57951.033,8899.857,4817.904,NA,NA
1433,Bulgaria,Total  emissions excluding LULUCF,1996,Thousands,58501.566,8904.385,4693.061,NA,NA
1434,Bulgaria,Total  emissions excluding LULUCF,1997,Thousands,55855.871,8587.69,4459.903,NA,NA
1435,Bulgaria,Total  emissions excluding LULUCF,1998,Thousands,53174.794,8034.197,3633.804,NA,NA
1436,Bulgaria,Total  emissions excluding LULUCF,1999,Thousands,46378.9,7648.38,3790.763,NA,NA
1437,Bulgaria,Total  emissions excluding LULUCF,2000,Thousands,45464.332,7585.489,3876.414,NA,NA
1438,Bulgaria,Total  emissions excluding LULUCF,2001,Thousands,48980.165,6943.32,3963.978,NA,NA
1439,Bulgaria,Total  emissions excluding LULUCF,2002,Thousands,46155.491,7241.401,3880.953,NA,NA
1440,Bulgaria,Total  emissions excluding LULUCF,2003,Thousands,50532.395,7876.643,3697.673,NA,NA
1441,Bulgaria,Total  emissions excluding LULUCF,2004,Thousands,49583.352,7425.774,4289.04,NA,NA
1442,Bulgaria,Total  emissions excluding LULUCF,2005,Thousands,50654.402,7081.667,4127.721,NA,NA
1443,Bulgaria,Total  emissions excluding LULUCF,2006,Thousands,51891.855,6929.452,3650.469,NA,NA
1444,Bulgaria,Total  emissions excluding LULUCF,2007,Thousands,55737.583,6939.344,3682.931,NA,NA
1445,Bulgaria,Total  emissions excluding LULUCF,2008,Thousands,54076.123,6866.792,3923.825,NA,NA
1446,Bulgaria,Total  emissions excluding LULUCF,2009,Thousands,45812.407,6643.714,3533.564,NA,NA
1447,Bulgaria,Total  emissions excluding LULUCF,2010,Thousands,47858.926,6772.678,4007.659,NA,NA
1448,Bulgaria,Total  emissions excluding LULUCF,2011,Thousands,53174.763,7031.801,3649.136,NA,NA
1449,Bulgaria,Total  emissions excluding LULUCF,2012,Thousands,48338.905,6750.707,3730.363,NA,NA
1450,Bulgaria,Total  emissions excluding LULUCF,2013,Thousands,42678.602,6665.794,4124.717,NA,NA
1451,Bulgaria,Total  emissions excluding LULUCF,2014,Thousands,45266.301,6610.744,4574.563,NA,NA
1452,Bulgaria,Total  emissions excluding LULUCF,2015,Thousands,48260.534,6642.25,4676.442,NA,NA
1453,Bulgaria,Total  emissions excluding LULUCF,2016,Thousands,45484.31,6481.041,5007.486,NA,NA
1454,Bulgaria,Total  emissions excluding LULUCF,2017,Thousands,47569.757,6360.788,4988.971,NA,NA
1455,Bulgaria,Total  emissions excluding LULUCF,2018,Thousands,43616.065,6072.101,4892.072,NA,NA
1456,Bulgaria,Total  emissions excluding LULUCF,2019,Thousands,42255.765,5825.253,4904.612,NA,NA
1457,Bulgaria,Total  emissions excluding LULUCF,2020,Thousands,36967.113,5733.602,4760.571,NA,NA
1458,Ukraine,Total  emissions excluding LULUCF,1990,Thousands,705830.043,182887.644,53436.102,NA,NA
1459,Ukraine,Total  emissions excluding LULUCF,1991,Thousands,632536.676,175029.32,48272.229,NA,NA
1460,Ukraine,Total  emissions excluding LULUCF,1992,Thousands,589060.298,167119.737,44720.841,NA,NA
1461,Ukraine,Total  emissions excluding LULUCF,1993,Thousands,510199.583,158689.465,41920.45,NA,NA
1462,Ukraine,Total  emissions excluding LULUCF,1994,Thousands,419266.344,149255.75,35997.285,NA,NA
1463,Ukraine,Total  emissions excluding LULUCF,1995,Thousands,389864.657,139026.2,32820.858,NA,NA
1464,Ukraine,Total  emissions excluding LULUCF,1996,Thousands,351408.793,135047.927,28454.358,NA,NA
1465,Ukraine,Total  emissions excluding LULUCF,1997,Thousands,340242.725,129741.845,29216.763,NA,NA
1466,Ukraine,Total  emissions excluding LULUCF,1998,Thousands,328576.744,126020.746,25944.325,NA,NA
1467,Ukraine,Total  emissions excluding LULUCF,1999,Thousands,298178.287,127284.608,23782.288,NA,NA
1468,Ukraine,Total  emissions excluding LULUCF,2000,Thousands,285321.939,118321.455,23782.532,NA,NA
1469,Ukraine,Total  emissions excluding LULUCF,2001,Thousands,303561.756,116855.715,25094.381,NA,NA
1470,Ukraine,Total  emissions excluding LULUCF,2002,Thousands,295673.973,109416.472,25544.46,NA,NA
1471,Ukraine,Total  emissions excluding LULUCF,2003,Thousands,306998.709,110028.068,22843.912,NA,NA
1472,Ukraine,Total  emissions excluding LULUCF,2004,Thousands,310270.626,106874.899,25324.99,NA,NA
1473,Ukraine,Total  emissions excluding LULUCF,2005,Thousands,313066.891,102789.964,25641.428,NA,NA
1474,Ukraine,Total  emissions excluding LULUCF,2006,Thousands,332613.143,100442.449,25993.124,NA,NA
1475,Ukraine,Total  emissions excluding LULUCF,2007,Thousands,336351.221,100247.834,25612.416,NA,NA
1476,Ukraine,Total  emissions excluding LULUCF,2008,Thousands,325536.205,93560.595,30790.84,NA,NA
1477,Ukraine,Total  emissions excluding LULUCF,2009,Thousands,277296.698,85459.362,26790.054,NA,NA
1478,Ukraine,Total  emissions excluding LULUCF,2010,Thousands,294110.664,84837.644,27374.926,NA,NA
1479,Ukraine,Total  emissions excluding LULUCF,2011,Thousands,307956.066,86237.134,33337.192,NA,NA
1480,Ukraine,Total  emissions excluding LULUCF,2012,Thousands,303976.228,80662.426,31884.048,NA,NA
1481,Ukraine,Total  emissions excluding LULUCF,2013,Thousands,297251.191,75447.367,35395.542,NA,NA
1482,Ukraine,Total  emissions excluding LULUCF,2014,Thousands,257510.818,68892.761,35294.195,NA,NA
1483,Ukraine,Total  emissions excluding LULUCF,2015,Thousands,223824.094,61487.849,32997.892,NA,NA
1484,Ukraine,Total  emissions excluding LULUCF,2016,Thousands,234008.459,66176.837,36311.332,NA,NA
1485,Ukraine,Total  emissions excluding LULUCF,2017,Thousands,223087.077,63881.844,34985.241,NA,NA
1486,Ukraine,Total  emissions excluding LULUCF,2018,Thousands,231674.691,67650.037,38785.57,NA,NA
1487,Ukraine,Total  emissions excluding LULUCF,2019,Thousands,222056.698,69714.85,40384.9,NA,NA
1488,Ukraine,Total  emissions excluding LULUCF,2020,Thousands,206941.159,71378.962,37630.949,NA,NA
1489,Belarus,Total  emissions excluding LULUCF,1990,Thousands,108890.783,20698.891,16562.129,NA,NA
1490,Belarus,Total  emissions excluding LULUCF,1991,Thousands,101531.252,19662.029,16171.658,NA,NA
1491,Belarus,Total  emissions excluding LULUCF,1992,Thousands,92569.989,18646.143,14521.261,NA,NA
1492,Belarus,Total  emissions excluding LULUCF,1993,Thousands,79656.259,17791.36,14402.8,NA,NA
1493,Belarus,Total  emissions excluding LULUCF,1994,Thousands,65119.565,17077.52,11920.421,NA,NA
1494,Belarus,Total  emissions excluding LULUCF,1995,Thousands,59944.158,16218.706,11340.906,NA,NA
1495,Belarus,Total  emissions excluding LULUCF,1996,Thousands,60532.706,15788.156,11742.172,NA,NA
1496,Belarus,Total  emissions excluding LULUCF,1997,Thousands,60971.352,15795.504,12056.195,NA,NA
1497,Belarus,Total  emissions excluding LULUCF,1998,Thousands,59315.497,15757.739,14871.799,NA,NA
1498,Belarus,Total  emissions excluding LULUCF,1999,Thousands,56679.895,15368.722,11484.263,NA,NA
1499,Belarus,Total  emissions excluding LULUCF,2000,Thousands,56450.07,15121.916,11608.764,NA,NA
1500,Belarus,Total  emissions excluding LULUCF,2001,Thousands,56112.493,15000.389,11834.293,NA,NA
1501,Belarus,Total  emissions excluding LULUCF,2002,Thousands,55838.548,14911.59,10618.043,NA,NA
1502,Belarus,Total  emissions excluding LULUCF,2003,Thousands,57244.456,14875.572,11239.283,NA,NA
1503,Belarus,Total  emissions excluding LULUCF,2004,Thousands,60824.882,15125.146,11597.003,NA,NA
1504,Belarus,Total  emissions excluding LULUCF,2005,Thousands,61980.141,15540.249,11954.745,NA,NA
1505,Belarus,Total  emissions excluding LULUCF,2006,Thousands,64846.826,15888.77,12669.071,NA,NA
1506,Belarus,Total  emissions excluding LULUCF,2007,Thousands,63934.951,16147.251,12511.665,NA,NA
1507,Belarus,Total  emissions excluding LULUCF,2008,Thousands,66096.375,16214.984,13136.945,NA,NA
1508,Belarus,Total  emissions excluding LULUCF,2009,Thousands,62312.384,16081.107,13400.795,NA,NA
1509,Belarus,Total  emissions excluding LULUCF,2010,Thousands,63470.693,16552.744,13224.138,NA,NA
1510,Belarus,Total  emissions excluding LULUCF,2011,Thousands,62366.583,16540.203,13977.928,NA,NA
1511,Belarus,Total  emissions excluding LULUCF,2012,Thousands,63749.667,16899.289,13604.065,NA,NA
1512,Belarus,Total  emissions excluding LULUCF,2013,Thousands,64392.295,17288.101,13542.014,NA,NA
1513,Belarus,Total  emissions excluding LULUCF,2014,Thousands,63861.214,17243.226,12987.337,NA,NA
1514,Belarus,Total  emissions excluding LULUCF,2015,Thousands,59195.473,17120.284,12580.767,NA,NA
1515,Belarus,Total  emissions excluding LULUCF,2016,Thousands,59242.458,17007.873,12652.182,NA,NA
1516,Belarus,Total  emissions excluding LULUCF,2017,Thousands,59823.06,17186.904,12978.354,NA,NA
1517,Belarus,Total  emissions excluding LULUCF,2018,Thousands,62611.329,17416.623,12509.947,NA,NA
1518,Belarus,Total  emissions excluding LULUCF,2019,Thousands,62424.803,17536.989,13396.184,NA,NA
1519,Belarus,Total  emissions excluding LULUCF,2020,Thousands,59081.717,17192.741,13078.849,NA,NA
1520,Liechtenstein,Total  emissions excluding LULUCF,1990,Thousands,198.971,19.236,10.267,NA,NA
1521,Liechtenstein,Total  emissions excluding LULUCF,1991,Thousands,206.329,19.165,10.541,NA,NA
1522,Liechtenstein,Total  emissions excluding LULUCF,1992,Thousands,206.95,18.712,10.501,NA,NA
1523,Liechtenstein,Total  emissions excluding LULUCF,1993,Thousands,215.034,17.871,10.283,NA,NA
1524,Liechtenstein,Total  emissions excluding LULUCF,1994,Thousands,201.111,17.933,10.245,NA,NA
1525,Liechtenstein,Total  emissions excluding LULUCF,1995,Thousands,204.202,17.923,10.177,NA,NA
1526,Liechtenstein,Total  emissions excluding LULUCF,1996,Thousands,205.96,18.223,10.099,NA,NA
1527,Liechtenstein,Total  emissions excluding LULUCF,1997,Thousands,218.376,17.935,10.164,NA,NA
1528,Liechtenstein,Total  emissions excluding LULUCF,1998,Thousands,229.239,17.818,9.818,NA,NA
1529,Liechtenstein,Total  emissions excluding LULUCF,1999,Thousands,226.566,17.125,9.577,NA,NA
1530,Liechtenstein,Total  emissions excluding LULUCF,2000,Thousands,216.86,16.692,9.485,NA,NA
1531,Liechtenstein,Total  emissions excluding LULUCF,2001,Thousands,214.671,17.565,9.486,NA,NA
1532,Liechtenstein,Total  emissions excluding LULUCF,2002,Thousands,220.018,17.742,9.581,NA,NA
1533,Liechtenstein,Total  emissions excluding LULUCF,2003,Thousands,229.355,17.908,9.574,NA,NA
1534,Liechtenstein,Total  emissions excluding LULUCF,2004,Thousands,229.391,18.005,8.997,NA,NA
1535,Liechtenstein,Total  emissions excluding LULUCF,2005,Thousands,228.986,18.492,9.12,NA,NA
1536,Liechtenstein,Total  emissions excluding LULUCF,2006,Thousands,231.121,19.269,9.315,NA,NA
1537,Liechtenstein,Total  emissions excluding LULUCF,2007,Thousands,200.794,19.505,9.381,NA,NA
1538,Liechtenstein,Total  emissions excluding LULUCF,2008,Thousands,219.536,19.702,9.568,NA,NA
1539,Liechtenstein,Total  emissions excluding LULUCF,2009,Thousands,205.375,19.588,9.498,NA,NA
1540,Liechtenstein,Total  emissions excluding LULUCF,2010,Thousands,190.83,19.013,9.291,NA,NA
1541,Liechtenstein,Total  emissions excluding LULUCF,2011,Thousands,176.782,19.36,9.663,NA,NA
1542,Liechtenstein,Total  emissions excluding LULUCF,2012,Thousands,185.325,19.797,9.532,NA,NA
1543,Liechtenstein,Total  emissions excluding LULUCF,2013,Thousands,192.545,18.989,9.225,NA,NA
1544,Liechtenstein,Total  emissions excluding LULUCF,2014,Thousands,161.259,19.171,9.126,NA,NA
1545,Liechtenstein,Total  emissions excluding LULUCF,2015,Thousands,159.774,19.013,9.174,NA,NA
1546,Liechtenstein,Total  emissions excluding LULUCF,2016,Thousands,149.838,19.126,9.015,NA,NA
1547,Liechtenstein,Total  emissions excluding LULUCF,2017,Thousands,155.769,18.638,8.972,NA,NA
1548,Liechtenstein,Total  emissions excluding LULUCF,2018,Thousands,142.95,18.9,9.155,NA,NA
1549,Liechtenstein,Total  emissions excluding LULUCF,2019,Thousands,149.026,19.568,9.297,NA,NA
1550,Liechtenstein,Total  emissions excluding LULUCF,2020,Thousands,141.996,19.31,9.186,NA,NA
1551,Monaco,Total  emissions excluding LULUCF,1990,Thousands,98.228,2.199,2.23,NA,NA
1552,Monaco,Total  emissions excluding LULUCF,1991,Thousands,98.91,2.04,2.527,NA,NA
1553,Monaco,Total  emissions excluding LULUCF,1992,Thousands,104.511,1.887,2.675,NA,NA
1554,Monaco,Total  emissions excluding LULUCF,1993,Thousands,103.597,1.583,2.808,NA,NA
1555,Monaco,Total  emissions excluding LULUCF,1994,Thousands,104.41,1.334,2.878,NA,NA
1556,Monaco,Total  emissions excluding LULUCF,1995,Thousands,101.195,1.211,2.803,NA,NA
1557,Monaco,Total  emissions excluding LULUCF,1996,Thousands,104.704,1.217,2.935,NA,NA
1558,Monaco,Total  emissions excluding LULUCF,1997,Thousands,103.187,1.088,3.04,NA,NA
1559,Monaco,Total  emissions excluding LULUCF,1998,Thousands,102.05,1.136,2.947,NA,NA
1560,Monaco,Total  emissions excluding LULUCF,1999,Thousands,102.754,1.373,2.946,NA,NA
1561,Monaco,Total  emissions excluding LULUCF,2000,Thousands,100.292,1.43,3.161,NA,NA
1562,Monaco,Total  emissions excluding LULUCF,2001,Thousands,99.984,1.276,3.319,NA,NA
1563,Monaco,Total  emissions excluding LULUCF,2002,Thousands,99.714,1.304,3.174,NA,NA
1564,Monaco,Total  emissions excluding LULUCF,2003,Thousands,97.022,1.268,3.038,NA,NA
1565,Monaco,Total  emissions excluding LULUCF,2004,Thousands,91.849,1.593,2.9,NA,NA
1566,Monaco,Total  emissions excluding LULUCF,2005,Thousands,89.838,1.74,2.789,NA,NA
1567,Monaco,Total  emissions excluding LULUCF,2006,Thousands,83.987,1.954,3.028,NA,NA
1568,Monaco,Total  emissions excluding LULUCF,2007,Thousands,82.717,1.854,3.899,NA,NA
1569,Monaco,Total  emissions excluding LULUCF,2008,Thousands,82.307,1.895,3.831,NA,NA
1570,Monaco,Total  emissions excluding LULUCF,2009,Thousands,79.185,1.018,4.099,NA,NA
1571,Monaco,Total  emissions excluding LULUCF,2010,Thousands,77.719,1.255,4.129,NA,NA
1572,Monaco,Total  emissions excluding LULUCF,2011,Thousands,74.939,1.158,3.973,NA,NA
1573,Monaco,Total  emissions excluding LULUCF,2012,Thousands,77.986,1.301,3.95,NA,NA
1574,Monaco,Total  emissions excluding LULUCF,2013,Thousands,78.753,1.27,4.074,NA,NA
1575,Monaco,Total  emissions excluding LULUCF,2014,Thousands,73.813,1.309,3.704,NA,NA
1576,Monaco,Total  emissions excluding LULUCF,2015,Thousands,76.08,1.355,3.672,NA,NA
1577,Monaco,Total  emissions excluding LULUCF,2016,Thousands,74.584,1.333,3.417,NA,NA
1578,Monaco,Total  emissions excluding LULUCF,2017,Thousands,72.987,1.356,2.909,NA,NA
1579,Monaco,Total  emissions excluding LULUCF,2018,Thousands,74.692,1.335,3.142,NA,NA
1580,Monaco,Total  emissions excluding LULUCF,2019,Thousands,71.372,1.077,2.916,NA,NA
1581,Monaco,Total  emissions excluding LULUCF,2020,Thousands,60.789,0.72,2.754,NA,NA
1582,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1990,Thousands,3873612.62,581647.22,336283.99,NA,NA
1583,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1991,Thousands,3811795.08,561727.21,318411.88,NA,NA
1584,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1992,Thousands,3683487.66,547936.32,308567.85,NA,NA
1585,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1993,Thousands,3616471.93,541293.99,303004.58,NA,NA
1586,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1994,Thousands,3598232.7,532493.3,306276.74,NA,NA
1587,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1995,Thousands,3646956.86,530629.58,308941.65,NA,NA
1588,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1996,Thousands,3731120.99,527721.43,315198.51,NA,NA
1589,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1997,Thousands,3665484.25,524564.88,311444.26,NA,NA
1590,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1998,Thousands,3656942.19,512781.63,289376.56,NA,NA
1591,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,1999,Thousands,3602137.35,506503,277683.67,NA,NA
1592,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2000,Thousands,3615126.54,488809.71,275022.64,NA,NA
1593,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2001,Thousands,3673259.73,483295.13,274743.36,NA,NA
1594,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2002,Thousands,3675009.22,474327.49,264740.03,NA,NA
1595,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2003,Thousands,3758356.97,471445.36,262200.54,NA,NA
1596,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2004,Thousands,3769835.41,457628.12,266159.09,NA,NA
1597,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2005,Thousands,3750731.4,450656.49,260125.49,NA,NA
1598,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2006,Thousands,3760528.33,442894.58,249938.25,NA,NA
1599,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2007,Thousands,3726531.2,437902.72,251596.27,NA,NA
1600,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2008,Thousands,3643183.74,431819.18,240544.26,NA,NA
1601,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2009,Thousands,3348496.45,423781.27,227174.95,NA,NA
1602,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2010,Thousands,3449738.1,417686.42,216819.42,NA,NA
1603,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2011,Thousands,3351198.54,410290.02,212088.39,NA,NA
1604,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2012,Thousands,3280514.18,407812.74,210159.68,NA,NA
1605,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2013,Thousands,3194610.25,401937.52,210291.35,NA,NA
1606,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2014,Thousands,3058152.51,396210.24,213104.4,NA,NA
1607,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2015,Thousands,3110503.49,396914.83,212885.85,NA,NA
1608,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2016,Thousands,3118246.83,392070.97,212673.77,NA,NA
1609,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2017,Thousands,3141970.02,390490.97,216480.71,NA,NA
1610,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2018,Thousands,3069951.88,384806.06,213239.02,NA,NA
1611,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2019,Thousands,2927393.89,376298.71,209850.18,NA,NA
1612,European Union 鈥 27 countries (from 01/02/2020),Total  emissions excluding LULUCF,2020,Thousands,2641979.01,372475.32,207970.62,NA,NA
